Time,"Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Core6,0","Temp:Core7,0","Temp:Composite,0","Temp:Sensor1,0","Temp:Pch_Haswell,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Frequency:Core 8,Frequency:Core 9,Frequency:Core 10,Frequency:Core 11,Frequency:Core 12,Frequency:Core 13,Frequency:Core 14,Frequency:Core 15,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,Util:Core 8,Util:Core 9,Util:Core 10,Util:Core 11,Util:Core 12,Util:Core 13,Util:Core 14,Util:Core 15
2024-04-17_19:40:38,44.0,43.0,43.0,43.0,43.0,43.0,44.0,44.0,44.0,42.9,42.9,67.0,992.0,800.0,800.0,800.0,800.0,800.0,1700.0,1371.7,1700.0,800.0,800.0,800.0,800.0,800.0,800.0,1500.0,800.0,1.0,0.0,1.0,0.5,1.5,0.0,0.5,3.0,1.0,0.0,0.0,3.4,0.0,2.0,0.0,2.0,0.0
2024-04-17_19:40:40,43.0,43.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,828.5,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1255.5,800.0,2.0,0.5,0.5,1.0,1.5,0.0,1.0,1.5,0.0,0.0,0.5,4.9,1.0,2.0,7.5,10.6,1.0
2024-04-17_19:40:42,44.0,43.0,43.0,43.0,43.0,43.0,44.0,44.0,44.0,42.9,42.9,67.0,957.9,800.0,800.0,800.0,800.0,800.0,1700.0,2000.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1225.9,800.0,0.8,0.0,0.0,0.0,0.0,0.5,0.5,1.5,0.5,0.0,0.0,4.4,1.0,1.0,0.5,2.5,0.0
2024-04-17_19:40:44,43.0,43.0,43.0,44.0,44.0,44.0,44.0,44.0,43.0,42.9,42.9,67.0,847.4,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1558.5,800.0,0.7,1.5,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,3.9,0.0,1.0,0.0,3.0,1.0
2024-04-17_19:40:46,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,831.3,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.5,1300.0,800.0,2.0,1.0,0.0,3.0,0.5,0.5,1.0,0.0,0.0,1.0,1.0,4.4,1.0,2.0,0.5,16.1,1.0
2024-04-17_19:40:48,43.0,43.0,44.0,44.0,44.0,44.0,44.0,43.0,43.0,42.9,42.9,67.0,850.7,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,900.0,1510.8,800.0,800.0,1.0,0.5,4.9,0.0,0.0,0.0,1.5,0.5,2.0,0.0,1.0,0.0,0.0,1.5,2.9,0.0,0.5
2024-04-17_19:40:50,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,67.0,800.8,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,813.1,800.0,800.0,1.3,0.5,3.9,2.5,0.0,0.0,0.5,1.5,0.0,0.0,1.0,0.0,0.0,0.5,2.5,4.9,1.0
2024-04-17_19:40:52,44.0,44.0,43.0,43.0,43.0,43.0,44.0,44.0,44.0,42.9,42.9,67.0,815.7,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1051.3,800.0,800.0,1.8,2.4,4.9,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.5,1.5,3.4,9.3,1.5
2024-04-17_19:40:54,43.0,43.0,43.0,43.0,43.0,43.0,43.0,44.0,44.0,42.9,42.9,67.0,849.4,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1590.2,800.0,800.0,0.6,0.0,4.9,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.5,0.5,0.0
2024-04-17_19:40:56,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,815.2,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1043.7,800.0,800.0,1.4,0.5,7.4,0.5,0.0,0.0,1.5,1.5,1.0,1.5,0.0,0.0,0.5,1.5,1.5,4.9,0.5
2024-04-17_19:40:58,43.0,43.0,43.0,44.0,44.0,44.0,43.0,43.0,43.0,42.9,42.9,67.0,844.8,800.0,800.0,800.0,800.0,816.2,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1500.0,800.0,800.0,2.1,2.9,4.4,1.0,0.5,1.0,2.0,0.5,0.5,0.0,0.0,0.5,1.0,2.5,11.9,1.5,1.0
2024-04-17_19:41:01,43.0,43.0,43.0,43.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,803.4,800.0,800.0,800.0,875.0,1210.7,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.2,0.5,4.9,0.0,0.5,2.9,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,5.8,1.0,2.4
2024-04-17_19:41:03,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,811.6,800.0,800.0,800.0,800.0,985.9,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.0,1.0,4.9,0.5,0.5,2.5,1.0,1.0,0.5,1.5,1.0,0.5,0.0,2.0,0.0,0.5,0.5
2024-04-17_19:41:05,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,857.6,800.0,1100.0,800.0,800.0,1121.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1100.0,800.0,800.0,1.6,0.0,3.4,0.0,0.0,3.9,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,9.3,1.0,1.0
2024-04-17_19:41:07,44.0,44.0,44.0,44.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,67.0,806.7,800.0,800.0,800.0,800.0,906.7,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.3,0.0,3.5,0.5,0.5,2.5,2.0,1.0,0.0,0.5,4.4,0.0,0.0,0.5,4.5,0.0,0.0
2024-04-17_19:41:09,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.0,43.0,42.9,42.9,67.0,838.6,800.0,1100.0,800.0,800.0,902.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.8,0.5,4.9,0.0,0.0,2.5,0.5,0.5,0.0,0.5,0.0,1.0,0.5,1.0,1.0,0.0,1.0
2024-04-17_19:41:11,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,822.5,800.0,800.0,800.0,800.0,1160.2,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2.3,1.0,6.9,1.5,0.5,3.9,0.0,2.5,0.0,0.0,2.0,0.0,1.0,1.0,14.2,0.5,0.5
2024-04-17_19:41:13,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,827.0,800.0,1000.0,800.0,800.0,1031.9,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.9,1.0,5.9,0.5,0.5,3.4,0.0,1.0,0.5,0.0,0.0,0.5,0.0,2.0,0.5,0.5,1.0
2024-04-17_19:41:15,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,67.0,823.6,800.0,997.6,800.0,800.0,879.4,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,900.0,800.0,0.8,0.0,4.4,0.5,0.0,2.0,0.5,0.0,0.5,0.0,2.0,0.0,0.0,0.5,0.5,0.0,0.5
2024-04-17_19:41:17,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,838.2,800.0,800.0,800.0,800.0,1411.4,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2.1,1.0,4.9,2.0,0.5,3.4,1.5,0.5,1.0,1.5,2.0,0.5,0.5,2.0,13.8,0.0,0.0
2024-04-17_19:41:19,44.0,44.0,43.0,43.0,43.0,43.0,44.0,44.0,44.0,42.9,42.9,67.0,809.4,800.0,800.0,800.0,800.0,950.3,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.0,0.5,4.0,1.0,2.0,3.4,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.5,0.5,0.5,1.0
2024-04-17_19:41:21,44.0,44.0,44.0,43.0,43.0,43.0,43.0,43.0,44.0,42.9,42.9,67.0,821.8,800.0,800.0,800.0,800.0,1148.7,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.1,1.5,6.3,0.0,0.0,2.5,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,4.9,0.0,0.5
2024-04-17_19:41:23,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,844.3,800.0,800.0,800.0,800.0,1509.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.9,3.0,4.9,1.5,2.0,2.0,1.0,0.0,1.0,0.5,0.0,0.5,1.0,2.5,9.0,1.0,0.5
2024-04-17_19:41:25,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,67.0,800.5,800.0,800.0,800.0,800.0,807.3,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.7,0.0,4.4,0.0,0.0,2.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.5,1.0,0.0
2024-04-17_19:41:27,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,811.9,800.0,800.0,800.0,800.0,990.7,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2.0,2.9,5.9,2.0,1.0,3.4,2.4,2.0,0.0,0.5,1.0,2.0,0.5,2.5,4.9,1.5,1.0
2024-04-17_19:41:29,43.0,43.0,43.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,802.9,800.0,800.0,800.0,800.0,845.9,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2.1,2.9,5.9,2.0,0.0,3.0,1.0,0.5,2.0,0.0,2.0,0.0,1.0,2.4,9.4,1.0,1.0
2024-04-17_19:41:31,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,1061.1,800.0,1700.0,800.0,1700.0,800.0,800.0,800.0,800.0,800.0,1700.0,2000.0,800.0,800.0,800.0,798.1,1700.0,1.6,0.0,3.9,1.9,1.0,2.4,1.0,1.0,0.5,0.0,1.0,1.0,0.0,3.4,4.9,1.5,1.5
2024-04-17_19:41:33,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.0,42.9,42.9,67.0,1082.2,800.0,1700.0,800.0,800.0,1015.1,1700.0,800.0,1700.0,800.0,800.0,800.0,800.0,800.0,800.0,1500.0,1700.0,1.0,0.0,5.4,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.0,1.0,0.0,1.5,0.5,4.4,1.0
2024-04-17_19:41:35,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,802.1,800.0,800.0,800.0,800.0,833.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.5,2.5,4.9,0.0,0.0,2.5,0.5,0.0,0.5,0.0,0.0,0.5,1.5,0.5,8.5,1.0,1.0
2024-04-17_19:41:37,44.0,44.0,44.0,43.0,43.0,43.0,43.0,43.0,44.0,42.9,42.9,67.0,800.8,800.0,800.0,800.0,800.0,798.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.5,0.0,5.3,2.9,0.0,3.4,1.5,1.0,0.5,1.5,1.0,0.0,0.5,1.0,5.8,1.0,0.5
2024-04-17_19:41:39,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,811.1,800.0,800.0,800.0,800.0,814.3,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.9,1.0,4.4,0.5,0.5,3.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,1.5,0.5,0.0,0.5
2024-04-17_19:41:41,44.0,44.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,67.0,813.5,800.0,800.0,800.0,800.0,1015.4,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2.2,3.4,6.4,0.0,0.5,3.4,0.5,0.5,1.0,1.0,0.0,1.5,0.5,1.0,13.8,1.0,1.0
2024-04-17_19:41:43,44.0,44.0,44.0,44.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,67.0,807.9,800.0,800.0,800.0,800.0,798.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.9,0.0,4.9,0.0,1.0,3.4,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,1.5,0.0
2024-04-17_19:41:45,43.0,43.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,807.5,800.0,800.0,800.0,800.0,919.7,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.8,0.0,4.9,0.0,0.0,3.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.5,0.0
2024-04-17_19:41:47,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,807.6,800.0,800.0,800.0,800.0,920.9,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2.2,1.0,8.3,1.0,0.0,3.4,7.9,2.0,0.0,0.0,1.5,0.5,1.0,3.0,3.9,1.5,1.0
2024-04-17_19:41:49,43.0,43.0,43.0,43.0,43.0,43.0,43.0,44.0,44.0,42.9,42.9,67.0,799.9,800.0,800.0,800.0,800.0,798.3,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.8,0.0,4.9,0.5,0.5,3.4,1.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.5
2024-04-17_19:41:52,44.0,44.0,44.0,44.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,67.0,828.5,800.0,800.0,800.0,800.0,1179.3,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.2,0.0,3.9,0.0,0.5,2.9,5.8,1.0,0.5,0.0,2.9,0.0,0.0,0.0,0.0,1.9,0.0
2024-04-17_19:41:54,43.0,43.0,43.0,43.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,817.6,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1082.3,800.0,2.0,1.5,13.8,1.5,0.5,2.9,4.0,1.0,1.5,0.0,0.0,0.5,1.0,1.5,0.0,2.0,1.5
2024-04-17_19:41:56,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,67.0,843.4,800.0,1097.4,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1197.2,800.0,1.0,0.5,3.9,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,3.4,0.5
2024-04-17_19:41:58,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,44.0,42.9,42.9,67.0,824.7,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1194.9,800.0,1.5,1.5,7.8,1.0,1.5,1.0,3.9,0.0,0.5,0.0,0.0,3.0,1.0,0.0,0.0,2.5,2.5
2024-04-17_19:42:00,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,67.0,842.5,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1479.5,800.0,1.8,0.5,12.9,1.5,0.5,0.0,1.5,1.0,1.5,0.0,0.5,0.0,1.0,1.0,0.5,3.9,1.5
2024-04-17_19:42:02,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,67.0,801.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,817.8,800.0,1.2,1.0,3.5,0.0,0.5,0.0,4.0,4.9,0.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0
2024-04-17_19:42:04,44.0,44.0,44.0,44.0,43.0,43.0,43.0,44.0,44.0,42.9,42.9,67.0,821.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1137.5,800.0,1.2,0.5,4.4,1.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,2.0,0.0,4.4,2.0
2024-04-17_19:42:06,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,67.0,835.5,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1675.5,800.0,1.6,1.5,4.8,1.0,1.0,0.0,9.7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9,1.0
2024-04-17_19:42:08,44.0,44.0,44.0,43.0,43.0,43.0,43.0,43.0,44.0,42.9,42.9,67.0,800.3,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,805.2,800.0,1.5,2.5,3.0,0.5,1.0,2.0,4.9,1.0,1.0,1.0,1.5,0.5,0.5,0.5,0.0,3.9,2.0
2024-04-17_19:42:10,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,67.0,841.6,800.0,1100.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1165.2,800.0,0.8,0.0,3.9,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,3.4,1.5
2024-04-17_19:42:12,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,1027.9,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1773.9,800.0,2.1,1.0,4.4,0.0,0.5,0.5,12.3,2.5,0.5,0.5,2.9,2.4,1.0,1.5,0.5,3.4,0.5
2024-04-17_19:42:14,43.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,800.4,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,806.6,800.0,1.0,0.0,4.4,0.0,0.5,0.5,0.5,0.0,0.0,1.0,2.0,0.0,0.0,0.5,0.0,3.9,1.0
2024-04-17_19:42:16,43.0,43.0,43.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,816.9,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1070.7,800.0,0.7,0.0,4.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,3.9,1.5
2024-04-17_19:42:18,43.0,43.0,43.0,44.0,44.0,44.0,43.0,43.0,43.0,42.9,42.9,67.0,826.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1231.1,800.0,2.5,1.0,6.8,2.0,1.0,0.5,8.2,2.9,0.0,0.5,1.0,0.0,1.5,1.9,6.4,3.4,2.5
2024-04-17_19:42:20,43.0,43.0,43.0,43.0,43.0,43.0,43.0,44.0,44.0,42.9,42.9,67.0,799.9,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,798.1,800.0,0.8,0.5,4.4,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.0,2.9,0.5
2024-04-17_19:42:22,43.0,43.0,43.0,43.0,43.0,43.0,44.0,44.0,44.0,42.9,42.9,67.0,1196.5,800.0,992.9,2100.0,800.0,800.0,1700.0,2000.0,800.0,800.0,800.0,800.0,1700.0,1600.0,800.0,1850.3,800.0,1.4,1.0,8.8,2.5,0.5,0.5,1.0,1.9,0.0,0.5,0.0,0.5,1.0,0.0,1.5,3.4,2.0
2024-04-17_19:42:24,44.0,44.0,44.0,44.0,43.0,43.0,43.0,43.0,44.0,42.9,42.9,67.0,827.4,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1237.7,800.0,1.8,2.5,15.3,0.5,0.5,0.5,2.0,0.0,0.5,0.5,0.0,0.0,1.5,1.0,1.0,2.5,1.0
2024-04-17_19:42:26,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,918.5,800.0,800.0,2600.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,798.1,800.0,0.9,0.5,4.4,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.9,1.0
2024-04-17_19:42:28,44.0,44.0,44.0,43.0,43.0,43.0,43.0,44.0,44.0,42.9,42.9,67.0,937.6,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1600.0,1700.0,800.0,800.0,800.0,1151.0,800.0,1.8,0.5,4.9,2.0,2.0,0.0,0.5,1.0,0.5,0.5,2.5,0.5,2.0,1.5,0.5,7.4,2.5
2024-04-17_19:42:30,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,823.6,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1178.1,800.0,3.8,1.0,4.9,0.5,0.5,1.5,0.5,8.9,0.0,8.9,1.0,1.0,6.9,1.5,9.9,4.4,8.9
2024-04-17_19:42:32,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,828.8,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1200.0,860.7,800.0,1.2,1.0,2.9,0.0,0.5,1.5,2.0,2.0,0.5,1.5,0.0,0.0,0.0,3.4,1.5,3.4,0.0
2024-04-17_19:42:34,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,823.9,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,847.4,800.0,1181.7,800.0,1.3,2.5,4.4,1.0,0.5,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,1.0,4.4,3.4,0.0
2024-04-17_19:42:36,44.0,44.0,44.0,44.0,43.0,43.0,43.0,43.0,44.0,42.9,42.9,67.0,850.7,800.0,1100.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1311.4,800.0,1.7,1.0,4.4,1.0,1.5,0.5,0.0,1.5,0.0,1.0,1.5,0.5,0.0,1.0,9.3,2.5,0.5
2024-04-17_19:42:38,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,845.3,800.0,1100.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1224.7,800.0,1.4,0.5,4.9,0.5,1.0,1.0,1.5,2.0,1.5,1.0,0.0,0.0,0.5,1.0,5.4,3.9,0.0
2024-04-17_19:42:40,43.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,834.9,800.0,978.4,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1180.7,800.0,0.6,0.0,3.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,3.0,0.0
2024-04-17_19:42:43,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,821.3,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1140.6,800.0,1.9,0.5,4.4,1.5,0.5,0.5,0.5,1.5,1.0,0.0,2.0,1.0,0.5,2.9,8.4,2.9,1.5
2024-04-17_19:42:45,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,819.7,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1115.2,800.0,1.2,0.0,4.9,0.0,0.0,0.0,0.5,0.5,1.5,2.0,0.5,0.0,0.5,0.0,4.0,2.9,1.0
2024-04-17_19:42:47,43.0,43.0,44.0,44.0,44.0,43.0,43.0,43.0,44.0,42.9,42.9,67.0,799.9,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,798.1,800.0,0.8,0.0,3.9,0.0,0.0,0.5,1.5,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.5,3.4,0.0
2024-04-17_19:42:49,44.0,44.0,44.0,44.0,44.0,43.0,43.0,43.0,43.0,42.9,42.9,67.0,831.6,800.0,800.0,800.0,800.0,798.2,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1200.0,800.0,2.4,3.9,5.4,1.0,1.0,1.9,1.9,0.0,12.1,2.4,0.0,1.0,0.5,1.9,1.0,3.9,2.4
2024-04-17_19:42:51,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,809.1,800.0,800.0,800.0,800.0,798.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.8,0.0,3.9,1.5,0.5,3.9,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5
2024-04-17_19:42:53,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,821.6,800.0,800.0,800.0,800.0,1145.2,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.9,0.5,5.4,0.0,0.5,3.4,0.5,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0
2024-04-17_19:42:55,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,811.2,800.0,800.0,800.0,800.0,979.2,800.0,836.7,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2.0,0.5,3.0,1.0,0.0,2.5,1.0,0.5,12.9,2.5,3.9,0.5,1.0,1.0,0.0,1.5,0.0
